0.96,0.01,-0.60637
0.97,0.01,-0.59005
0.98,0.01,-0.57325
0.99,0.01,-0.55597
1,0.01,-0.53821
0.01,0.02,0.0934
0.02,0.02,0.06412
0.03,0.02,0.03532
0.04,0.02,0.007
0.05,0.02,-0.02084
0.06,0.02,-0.0482
0.07,0.02,-0.07508
0.08,0.02,-0.10148
0.09,0.02,-0.1274
0.1,0.02,-0.15284
0.11,0.02,-0.1778
0.12,0.02,-0.20228
0.13,0.02,-0.22628
0.14,0.02,-0.2498
0.15,0.02,-0.27284
0.16,0.02,-0.2954
0.17,0.02,-0.31748
0.18,0.02,-0.33908
0.19,0.02,-0.3602
0.2,0.02,-0.38084
0.21,0.02,-0.401
0.22,0.02,-0.42068
0.23,0.02,-0.43988
0.24,0.02,-0.4586
0.25,0.02,-0.47684
0.26,0.02,-0.4946
0.27,0.02,-0.51188
0.28,0.02,-0.52868
0.29,0.02,-0.545
0.3,0.02,-0.56084
0.31,0.02,-0.5762
0.32,0.02,-0.59108
0.33,0.02,-0.60548
0.34,0.02,-0.6194
0.35,0.02,-0.63284
0.36,0.02,-0.6458
0.37,0.02,-0.65828
0.38,0.02,-0.67028
0.39,0.02,-0.6818
0.4,0.02,-0.69284
0.41,0.02,-0.7034
0.42,0.02,-0.71348
0.43,0.02,-0.72308
0.44,0.02,-0.7322
0.45,0.02,-0.74084
0.46,0.02,-0.749
0.47,0.02,-0.75668
0.48,0.02,-0.76388
0.49,0.02,-0.7706
0.5,0.02,-0.77684
0.51,0.02,-0.7826
0.52,0.02,-0.78788
0.53,0.02,-0.79268
0.54,0.02,-0.797
0.55,0.02,-0.80084
0.56,0.02,-0.8042
0.57,0.02,-0.80708
0.58,0.02,-0.80948
0.59,0.02,-0.8114
0.6,0.02,-0.81284
0.61,0.02,-0.8138
0.62,0.02,-0.81428
0.63,0.02,-0.81428
0.64,0.02,-0.8138
0.65,0.02,-0.81284
0.66,0.02,-0.8114
0.67,0.02,-0.80948
0.68,0.02,-0.80708
0.69,0.02,-0.8042
0.7,0.02,-0.80084
0.71,0.02,-0.797
0.72,0.02,-0.79268
0.73,0.02,-0.78788
0.74,0.02,-0.7826
0.75,0.02,-0.77684
0.76,0.02,-0.7706
0.77,0.02,-0.76388
0.78,0.02,-0.75668
0.79,0.02,-0.749
0.8,0.02,-0.74084
0.81,0.02,-0.7322
0.82,0.02,-0.72308
0.83,0.02,-0.71348
0.84,0.02,-0.7034
0.85,0.02,-0.69284
0.86,0.02,-0.6818
0.87,0.02,-0.67028
0.88,0.02,-0.65828
0.89,0.02,-0.6458
0.9,0.02,-0.63284
0.91,0.02,-0.6194
0.92,0.02,-0.60548
0.93,0.02,-0.59108
0.94,0.02,-0.5762
0.95,0.02,-0.56084
0.96,0.02,-0.545
0.97,0.02,-0.52868
0.98,0.02,-0.51188
0.99,0.02,-0.4946
1,0.02,-0.47684
0.01,0.03,0.15435
0.02,0.03,0.12507
0.03,0.03,0.09627
0.04,0.03,0.06795
0.05,0.03,0.04011
0.06,0.03,0.01275
0.07,0.03,-0.01413
0.08,0.03,-0.04053
0.09,0.03,-0.06645
0.1,0.03,-0.09189
0.11,0.03,-0.11685
0.12,0.03,-0.14133
0.13,0.03,-0.16533
0.14,0.03,-0.18885
0.15,0.03,-0.21189
0.16,0.03,-0.23445
0.17,0.03,-0.25653
0.18,0.03,-0.27813
0.19,0.03,-0.29925
0.2,0.03,-0.31989
0.21,0.03,-0.34005
0.22,0.03,-0.35973
0.23,0.03,-0.37893
0.24,0.03,-0.39765
0.25,0.03,-0.41589
0.26,0.03,-0.43365
0.27,0.03,-0.45093
0.28,0.03,-0.46773
0.29,0.03,-0.48405
0.3,0.03,-0.49989
0.31,0.03,-0.51525
0.32,0.03,-0.53013
0.33,0.03,-0.54453
0.34,0.03,-0.55845
0.35,0.03,-0.57189
0.36,0.03,-0.58485
0.37,0.03,-0.59733
0.38,0.03,-0.60933
0.39,0.03,-0.62085
0.4,0.03,-0.63189
0.41,0.03,-0.64245
0.42,0.03,-0.65253
0.43,0.03,-0.66213
0.44,0.03,-0.67125
0.45,0.03,-0.67989
0.46,0.03,-0.68805
0.47,0.03,-0.69573
0.48,0.03,-0.70293
0.49,0.03,-0.70965
0.5,0.03,-0.71589
0.51,0.03,-0.72165
0.52,0.03,-0.72693
0.53,0.03,-0.73173
0.54,0.03,-0.73605
0.55,0.03,-0.73989
0.56,0.03,-0.74325
0.57,0.03,-0.74613
0.58,0.03,-0.74853
0.59,0.03,-0.75045
0.6,0.03,-0.75189
0.61,0.03,-0.75285
0.62,0.03,-0.75333
0.63,0.03,-0.75333
0.64,0.03,-0.75285
0.65,0.03,-0.75189
0.66,0.03,-0.75045
0.67,0.03,-0.74853
0.68,0.03,-0.74613
0.69,0.03,-0.74325
0.7,0.03,-0.73989
0.71,0.03,-0.73605
0.72,0.03,-0.73173
0.73,0.03,-0.72693
0.74,0.03,-0.72165
0.75,0.03,-0.71589
0.76,0.03,-0.70965
0.77,0.03,-0.70293
0.78,0.03,-0.69573
0.79,0.03,-0.68805
0.8,0.03,-0.67989
0.81,0.03,-0.67125
0.82,0.03,-0.66213
0.83,0.03,-0.65253
0.84,0.03,-0.64245
0.85,0.03,-0.63189
0.86,0.03,-0.62085
0.87,0.03,-0.60933
0.88,0.03,-0.59733
0.89,0.03,-0.58485
0.9,0.03,-0.57189
0.91,0.03,-0.55845
0.92,0.03,-0.54453
0.93,0.03,-0.53013
0.94,0.03,-0.51525
0.95,0.03,-0.49989
0.96,0.03,-0.48405
0.97,0.03,-0.46773
0.98,0.03,-0.45093
0.99,0.03,-0.43365
1,0.03,-0.41589
0.01,0.04,0.21488
0.02,0.04,0.1856
0.03,0.04,0.1568
0.04,0.04,0.12848
0.05,0.04,0.10064
0.06,0.04,0.07328
0.07,0.04,0.0464
0.08,0.04,0.02
0.09,0.04,-0.00592
0.1,0.04,-0.03136
0.11,0.04,-0.05632
0.12,0.04,-0.0808
0.13,0.04,-0.1048
0.14,0.04,-0.12832
0.15,0.04,-0.15136
0.16,0.04,-0.17392
0.17,0.04,-0.196
0.18,0.04,-0.2176
0.19,0.04,-0.23872
0.2,0.04,-0.25936
0.21,0.04,-0.27952
0.22,0.04,-0.2992
0.23,0.04,-0.3184
0.24,0.04,-0.33712
0.25,0.04,-0.35536
0.26,0.04,-0.37312
0.27,0.04,-0.3904
0.28,0.04,-0.4072
0.29,0.04,-0.42352
0.3,0.04,-0.43936
0.31,0.04,-0.45472
0.32,0.04,-0.4696
0.33,0.04,-0.484
0.34,0.04,-0.49792
0.35,0.04,-0.51136
0.36,0.04,-0.52432
0.37,0.04,-0.5368
0.38,0.04,-0.5488
0.39,0.04,-0.56032
0.4,0.04,-0.57136
0.41,0.04,-0.58192
0.42,0.04,-0.592
0.43,0.04,-0.6016
0.44,0.04,-0.61072
0.45,0.04,-0.61936
0.46,0.04,-0.62752
0.47,0.04,-0.6352
0.48,0.04,-0.6424
0.49,0.04,-0.64912
0.5,0.04,-0.65536
0.51,0.04,-0.66112
0.52,0.04,-0.6664
0.53,0.04,-0.6712
0.54,0.04,-0.67552
0.55,0.04,-0.67936
0.56,0.04,-0.68272
0.57,0.04,-0.6856
0.58,0.04,-0.688
0.59,0.04,-0.68992
0.6,0.04,-0.69136
0.61,0.04,-0.69232
0.62,0.04,-0.6928
0.63,0.04,-0.6928
0.64,0.04,-0.69232
0.65,0.04,-0.69136
0.66,0.04,-0.68992
0.67,0.04,-0.688
0.68,0.04,-0.6856
0.69,0.04,-0.68272
0.7,0.04,-0.67936
0.71,0.04,-0.67552
0.72,0.04,-0.6712
0.73,0.04,-0.6664
0.74,0.04,-0.66112
0.75,0.04,-0.65536
0.76,0.04,-0.64912
0.77,0.04,-0.6424
0.78,0.04,-0.6352
0.79,0.04,-0.62752
0.8,0.04,-0.61936
0.81,0.04,-0.61072
0.82,0.04,-0.6016
0.83,0.04,-0.592
0.84,0.04,-0.58192
0.85,0.04,-0.57136
0.86,0.04,-0.56032
0.87,0.04,-0.5488
0.88,0.04,-0.5368
0.89,0.04,-0.52432
0.9,0.04,-0.51136
0.91,0.04,-0.49792
0.92,0.04,-0.484
0.93,0.04,-0.4696
0.94,0.04,-0.45472
0.95,0.04,-0.43936
0.96,0.04,-0.42352
0.97,0.04,-0.4072
0.98,0.04,-0.3904
0.99,0.04,-0.37312
1,0.04,-0.35536
0.01,0.05,0.27499
0.02,0.05,0.24571
0.03,0.05,0.21691
0.04,0.05,0.18859
0.05,0.05,0.16075
0.06,0.05,0.13339
0.07,0.05,0.10651
0.08,0.05,0.08011
0.09,0.05,0.05419
0.1,0.05,0.02875
0.11,0.05,0.00379
0.12,0.05,-0.02069
0.13,0.05,-0.04469
0.14,0.05,-0.06821
0.15,0.05,-0.09125
0.16,0.05,-0.11381
0.17,0.05,-0.13589
0.18,0.05,-0.15749
0.19,0.05,-0.17861
0.2,0.05,-0.19925
0.21,0.05,-0.21941
0.22,0.05,-0.23909
0.23,0.05,-0.25829
0.24,0.05,-0.27701
0.25,0.05,-0.29525
0.26,0.05,-0.31301
0.27,0.05,-0.33029
0.28,0.05,-0.34709
0.29,0.05,-0.36341
0.3,0.05,-0.37925
0.31,0.05,-0.39461
0.32,0.05,-0.40949
0.33,0.05,-0.42389
0.34,0.05,-0.43781
0.35,0.05,-0.45125
0.36,0.05,-0.46421
0.37,0.05,-0.47669
0.38,0.05,-0.48869
0.39,0.05,-0.50021
0.4,0.05,-0.51125
0.41,0.05,-0.52181
0.42,0.05,-0.53189
0.43,0.05,-0.54149
0.44,0.05,-0.55061
0.45,0.05,-0.55925
0.46,0.05,-0.56741
0.47,0.05,-0.57509
0.48,0.05,-0.58229
0.49,0.05,-0.58901
0.5,0.05,-0.59525
0.51,0.05,-0.60101
0.52,0.05,-0.60629
0.53,0.05,-0.61109
0.54,0.05,-0.61541
0.55,0.05,-0.61925
0.56,0.05,-0.62261
0.57,0.05,-0.62549
0.58,0.05,-0.62789
0.59,0.05,-0.62981
0.6,0.05,-0.63125
0.61,0.05,-0.63221
0.62,0.05,-0.63269
0.63,0.05,-0.63269
0.64,0.05,-0.63221
0.65,0.05,-0.63125
0.66,0.05,-0.62981
0.67,0.05,-0.62789
0.68,0.05,-0.62549
0.69,0.05,-0.62261
0.7,0.05,-0.61925
0.71,0.05,-0.61541
0.72,0.05,-0.61109
0.73,0.05,-0.60629
0.74,0.05,-0.60101
0.75,0.05,-0.59525
0.76,0.05,-0.58901
0.77,0.05,-0.58229
0.78,0.05,-0.57509
0.79,0.05,-0.56741
0.8,0.05,-0.55925
0.81,0.05,-0.55061
0.82,0.05,-0.54149
0.83,0.05,-0.53189
0.84,0.05,-0.52181
0.85,0.05,-0.51125
0.86,0.05,-0.50021
0.87,0.05,-0.48869
0.88,0.05,-0.47669
0.89,0.05,-0.46421
0.9,0.05,-0.45125
0.91,0.05,-0.43781
0.92,0.05,-0.42389
0.93,0.05,-0.40949
0.94,0.05,-0.39461
0.95,0.05,-0.37925
0.96,0.05,-0.36341
0.97,0.05,-0.34709
0.98,0.05,-0.33029
0.99,0.05,-0.31301
1,0.05,-0.29525
0.01,0.06,0.33468
0.02,0.06,0.3054
0.03,0.06,0.2766
0.04,0.06,0.24828
0.05,0.06,0.22044
0.06,0.06,0.19308
0.07,0.06,0.1662
0.08,0.06,0.1398
0.09,0.06,0.11388
0.1,0.06,0.08844
0.11,0.06,0.06348
0.12,0.06,0.039
0.13,0.06,0.015
0.14,0.06,-0.00852
0.15,0.06,-0.03156
0.16,0.06,-0.05412
0.17,0.06,-0.0762
0.18,0.06,-0.0978
0.19,0.06,-0.11892
0.2,0.06,-0.13956
0.21,0.06,-0.15972
0.22,0.06,-0.1794
0.23,0.06,-0.1986
0.24,0.06,-0.21732
0.25,0.06,-0.23556
0.26,0.06,-0.25332
0.27,0.06,-0.2706
0.28,0.06,-0.2874
0.29,0.06,-0.30372
0.3,0.06,-0.31956
0.31,0.06,-0.33492
0.32,0.06,-0.3498
0.33,0.06,-0.3642
0.34,0.06,-0.37812
0.35,0.06,-0.39156
0.36,0.06,-0.40452
0.37,0.06,-0.417
0.38,0.06,-0.429
0.39,0.06,-0.44052
0.4,0.06,-0.45156
0.41,0.06,-0.46212
0.42,0.06,-0.4722
0.43,0.06,-0.4818
0.44,0.06,-0.49092
0.45,0.06,-0.49956
0.46,0.06,-0.50772
0.47,0.06,-0.5154
0.48,0.06,-0.5226
0.49,0.06,-0.52932
0.5,0.06,-0.53556
0.51,0.06,-0.54132
0.52,0.06,-0.5466
0.53,0.06,-0.5514
0.54,0.06,-0.55572
0.55,0.06,-0.55956
0.56,0.06,-0.56292
0.57,0.06,-0.5658
0.58,0.06,-0.5682
0.59,0.06,-0.57012
0.6,0.06,-0.57156
0.61,0.06,-0.57252
0.62,0.06,-0.573
0.63,0.06,-0.573
0.64,0.06,-0.57252
0.65,0.06,-0.57156
0.66,0.06,-0.57012
0.67,0.06,-0.5682
0.68,0.06,-0.5658
0.69,0.06,-0.56292
0.7,0.06,-0.55956
0.71,0.06,-0.55572
0.72,0.06,-0.5514
0.73,0.06,-0.5466
0.74,0.06,-0.54132
0.75,0.06,-0.53556
0.76,0.06,-0.52932
0.77,0.06,-0.5226
0.78,0.06,-0.5154
0.79,0.06,-0.50772
0.8,0.06,-0.49956
0.81,0.06,-0.49092
0.82,0.06,-0.4818
0.83,0.06,-0.4722
0.84,0.06,-0.46212
0.85,0.06,-0.45156
0.86,0.06,-0.44052
0.87,0.06,-0.429
0.88,0.06,-0.417
0.89,0.06,-0.40452
0.9,0.06,-0.39156
0.91,0.06,-0.37812
0.92,0.06,-0.3642
0.93,0.06,-0.3498
0.94,0.06,-0.33492
0.95,0.06,-0.31956
0.96,0.06,-0.30372
0.97,0.06,-0.2874
0.98,0.06,-0.2706
0.99,0.06,-0.25332
1,0.06,-0.23556
0.01,0.07,0.39395
0.02,0.07,0.36467
0.03,0.07,0.33587
0.04,0.07,0.30755
0.05,0.07,0.27971
0.06,0.07,0.25235
0.07,0.07,0.22547
0.08,0.07,0.19907
0.09,0.07,0.17315
0.1,0.07,0.14771
0.11,0.07,0.12275
0.12,0.07,0.09827
0.13,0.07,0.07427
0.14,0.07,0.05075
0.15,0.07,0.02771
0.16,0.07,0.00515
0.17,0.07,-0.01693
0.18,0.07,-0.03853
0.19,0.07,-0.05965
0.2,0.07,-0.08029
0.21,0.07,-0.10045
0.22,0.07,-0.12013
0.23,0.07,-0.13933
0.24,0.07,-0.15805
0.25,0.07,-0.17629
0.26,0.07,-0.19405
0.27,0.07,-0.21133
0.28,0.07,-0.22813
0.29,0.07,-0.24445
0.3,0.07,-0.26029
0.31,0.07,-0.27565
0.32,0.07,-0.29053
0.33,0.07,-0.30493
0.34,0.07,-0.31885
0.35,0.07,-0.33229
0.36,0.07,-0.34525
0.37,0.07,-0.35773
0.38,0.07,-0.36973
0.39,0.07,-0.38125
0.4,0.07,-0.39229
0.41,0.07,-0.40285
0.42,0.07,-0.41293
0.43,0.07,-0.42253
0.44,0.07,-0.43165
0.45,0.07,-0.44029
0.46,0.07,-0.44845
0.47,0.07,-0.45613
0.48,0.07,-0.46333
0.49,0.07,-0.47005
0.5,0.07,-0.47629
0.51,0.07,-0.48205
0.52,0.07,-0.48733
0.53,0.07,-0.49213
0.54,0.07,-0.49645
0.55,0.07,-0.50029
0.56,0.07,-0.50365
0.57,0.07,-0.50653
0.58,0.07,-0.50893
0.59,0.07,-0.51085
0.6,0.07,-0.51229
0.61,0.07,-0.51325
0.62,0.07,-0.51373
0.63,0.07,-0.51373
0.64,0.07,-0.51325
0.65,0.07,-0.51229
0.66,0.07,-0.51085
0.67,0.07,-0.50893
0.68,0.07,-0.50653
0.69,0.07,-0.50365
0.7,0.07,-0.50029
0.71,0.07,-0.49645
0.72,0.07,-0.49213
0.73,0.07,-0.48733
0.74,0.07,-0.48205
0.75,0.07,-0.47629
0.76,0.07,-0.47005
0.77,0.07,-0.46333
0.78,0.07,-0.45613
0.79,0.07,-0.44845
0.8,0.07,-0.44029
0.81,0.07,-0.43165
0.82,0.07,-0.42253
0.83,0.07,-0.41293
0.84,0.07,-0.40285
0.85,0.07,-0.39229
0.86,0.07,-0.38125
0.87,0.07,-0.36973
0.88,0.07,-0.35773
0.89,0.07,-0.34525
0.9,0.07,-0.33229
0.91,0.07,-0.31885
0.92,0.07,-0.30493
0.93,0.07,-0.29053
0.94,0.07,-0.27565
0.95,0.07,-0.26029
0.96,0.07,-0.24445
0.97,0.07,-0.22813
0.98,0.07,-0.21133
0.99,0.07,-0.19405
1,0.07,-0.17629
0.01,0.08,0.4528
0.02,0.08,0.42352
0.03,0.08,0.39472
0.04,0.08,0.3664
0.05,0.08,0.33856
0.06,0.08,0.3112
0.07,0.08,0.28432
0.08,0.08,0.25792
0.09,0.08,0.232
0.1,0.08,0.20656
0.11,0.08,0.1816
0.12,0.08,0.15712
0.13,0.08,0.13312
0.14,0.08,0.1096
0.15,0.08,0.08656
0.16,0.08,0.064
0.17,0.08,0.04192
0.18,0.08,0.02032
0.19,0.08,-0.0008
0.2,0.08,-0.02144
0.21,0.08,-0.0416
0.22,0.08,-0.06128
0.23,0.08,-0.08048
0.24,0.08,-0.0992
0.25,0.08,-0.11744
0.26,0.08,-0.1352
0.27,0.08,-0.15248
0.28,0.08,-0.16928
0.29,0.08,-0.1856
0.3,0.08,-0.20144
0.31,0.08,-0.2168
0.32,0.08,-0.23168
0.33,0.08,-0.24608
0.34,0.08,-0.26
0.35,0.08,-0.27344
0.36,0.08,-0.2864
0.37,0.08,-0.29888
0.38,0.08,-0.31088
0.39,0.08,-0.3224
0.4,0.08,-0.33344
0.41,0.08,-0.344
0.42,0.08,-0.35408
0.43,0.08,-0.36368
0.44,0.08,-0.3728
0.45,0.08,-0.38144
0.46,0.08,-0.3896
0.47,0.08,-0.39728
0.48,0.08,-0.40448
0.49,0.08,-0.4112
0.5,0.08,-0.41744
0.51,0.08,-0.4232
0.52,0.08,-0.42848
0.53,0.08,-0.43328
0.54,0.08,-0.4376
0.55,0.08,-0.44144
0.56,0.08,-0.4448
0.57,0.08,-0.44768
0.58,0.08,-0.45008
0.59,0.08,-0.452
0.6,0.08,-0.45344
0.61,0.08,-0.4544
0.62,0.08,-0.45488
0.63,0.08,-0.45488
0.64,0.08,-0.4544
0.65,0.08,-0.45344
0.66,0.08,-0.452
0.67,0.08,-0.45008
0.68,0.08,-0.44768
0.69,0.08,-0.4448
0.7,0.08,-0.44144
0.71,0.08,-0.4376
0.72,0.08,-0.43328
0.73,0.08,-0.42848
0.74,0.08,-0.4232
0.75,0.08,-0.41744
0.76,0.08,-0.4112
0.77,0.08,-0.40448
0.78,0.08,-0.39728
0.79,0.08,-0.3896
0.8,0.08,-0.38144
0.81,0.08,-0.3728
0.82,0.08,-0.36368
0.83,0.08,-0.35408
0.84,0.08,-0.344
0.85,0.08,-0.33344
0.86,0.08,-0.3224
0.87,0.08,-0.31088
0.88,0.08,-0.29888
0.89,0.08,-0.2864
0.9,0.08,-0.27344
0.91,0.08,-0.26
0.92,0.08,-0.24608
0.93,0.08,-0.23168
0.94,0.08,-0.2168
0.95,0.08,-0.20144
0.96,0.08,-0.1856
0.97,0.08,-0.16928
0.98,0.08,-0.15248
0.99,0.08,-0.1352
1,0.08,-0.11744
0.01,0.09,0.51123
0.02,0.09,0.48195
0.03,0.09,0.45315
0.04,0.09,0.42483
0.05,0.09,0.39699
0.06,0.09,0.36963
0.07,0.09,0.34275
0.08,0.09,0.31635
0.09,0.09,0.29043
0.1,0.09,0.26499
0.11,0.09,0.24003
0.12,0.09,0.21555
0.13,0.09,0.19155
0.14,0.09,0.16803
0.15,0.09,0.14499
0.16,0.09,0.12243
0.17,0.09,0.10035
0.18,0.09,0.07875
0.19,0.09,0.05763
0.2,0.09,0.03699
0.21,0.09,0.01683
0.22,0.09,-0.00285
0.23,0.09,-0.02205
0.24,0.09,-0.04077
0.25,0.09,-0.05901
0.26,0.09,-0.07677
0.27,0.09,-0.09405
0.28,0.09,-0.11085
0.29,0.09,-0.12717
0.3,0.09,-0.14301
0.31,0.09,-0.15837
0.32,0.09,-0.17325
0.33,0.09,-0.18765
0.34,0.09,-0.20157
0.35,0.09,-0.21501
0.36,0.09,-0.22797
0.37,0.09,-0.24045
0.38,0.09,-0.25245
0.39,0.09,-0.26397
0.4,0.09,-0.27501
0.41,0.09,-0.28557
0.42,0.09,-0.29565
0.43,0.09,-0.30525
0.44,0.09,-0.31437
0.45,0.09,-0.32301
0.46,0.09,-0.33117
0.47,0.09,-0.33885
0.48,0.09,-0.34605
0.49,0.09,-0.35277
0.5,0.09,-0.35901
0.51,0.09,-0.36477
0.52,0.09,-0.37005
0.53,0.09,-0.37485
0.54,0.09,-0.37917
0.55,0.09,-0.38301
0.56,0.09,-0.38637
0.57,0.09,-0.38925
0.58,0.09,-0.39165
0.59,0.09,-0.39357
0.6,0.09,-0.39501
0.61,0.09,-0.39597
0.62,0.09,-0.39645
0.63,0.09,-0.39645
0.64,0.09,-0.39597
0.65,0.09,-0.39501
0.66,0.09,-0.39357
0.67,0.09,-0.39165
0.68,0.09,-0.38925
0.69,0.09,-0.38637
0.7,0.09,-0.38301
0.71,0.09,-0.37917
0.72,0.09,-0.37485
0.73,0.09,-0.37005
0.74,0.09,-0.36477
0.75,0.09,-0.35901
0.76,0.09,-0.35277
0.77,0.09,-0.34605
0.78,0.09,-0.33885
0.79,0.09,-0.33117
0.8,0.09,-0.32301
0.81,0.09,-0.31437
0.82,0.09,-0.30525
0.83,0.09,-0.29565
0.84,0.09,-0.28557
0.85,0.09,-0.27501
0.86,0.09,-0.26397
0.87,0.09,-0.25245
0.88,0.09,-0.24045
0.89,0.09,-0.22797
0.9,0.09,-0.21501
0.91,0.09,-0.20157
0.92,0.09,-0.18765
0.93,0.09,-0.17325
0.94,0.09,-0.15837
0.95,0.09,-0.14301
0.96,0.09,-0.12717
0.97,0.09,-0.11085
0.98,0.09,-0.09405
0.99,0.09,-0.07677
1,0.09,-0.05901
0.01,0.1,0.56924
0.02,0.1,0.53996
0.03,0.1,0.51116
0.04,0.1,0.48284
0.05,0.1,0.455
0.06,0.1,0.42764
0.07,0.1,0.40076
0.08,0.1,0.37436
0.09,0.1,0.34844
0.1,0.1,0.323
0.11,0.1,0.29804
0.12,0.1,0.27356
0.13,0.1,0.24956
0.14,0.1,0.22604
0.15,0.1,0.203
0.16,0.1,0.18044
0.17,0.1,0.15836
0.18,0.1,0.13676
0.19,0.1,0.11564
0.2,0.1,0.095
0.21,0.1,0.07484
0.22,0.1,0.05516
0.23,0.1,0.03596
0.24,0.1,0.01724
0.25,0.1,-0.001
0.26,0.1,-0.01876
0.27,0.1,-0.03604
0.28,0.1,-0.05284
0.29,0.1,-0.06916
0.3,0.1,-0.085
0.31,0.1,-0.10036
0.32,0.1,-0.11524
0.33,0.1,-0.12964
0.34,0.1,-0.14356
0.35,0.1,-0.157
0.36,0.1,-0.16996
0.37,0.1,-0.18244
0.38,0.1,-0.19444
0.39,0.1,-0.20596
0.4,0.1,-0.217
0.41,0.1,-0.22756
0.42,0.1,-0.23764
0.43,0.1,-0.24724
0.44,0.1,-0.25636
0.45,0.1,-0.265
0.46,0.1,-0.27316
0.47,0.1,-0.28084
0.48,0.1,-0.28804
0.49,0.1,-0.29476
0.5,0.1,-0.301
0.51,0.1,-0.30676
0.52,0.1,-0.31204
0.53,0.1,-0.31684
0.54,0.1,-0.32116
0.55,0.1,-0.325
0.56,0.1,-0.32836
0.57,0.1,-0.33124
0.58,0.1,-0.33364
0.59,0.1,-0.33556
0.6,0.1,-0.337
0.61,0.1,-0.33796
0.62,0.1,-0.33844
0.63,0.1,-0.33844
0.64,0.1,-0.33796
0.65,0.1,-0.337
0.66,0.1,-0.33556
0.67,0.1,-0.33364
0.68,0.1,-0.33124
0.69,0.1,-0.32836
0.7,0.1,-0.325
0.71,0.1,-0.32116
0.72,0.1,-0.31684
0.73,0.1,-0.31204
0.74,0.1,-0.30676
0.75,0.1,-0.301
0.76,0.1,-0.29476
0.77,0.1,-0.28804
0.78,0.1,-0.28084
0.79,0.1,-0.27316
0.8,0.1,-0.265
0.81,0.1,-0.25636
0.82,0.1,-0.24724
0.83,0.1,-0.23764
0.84,0.1,-0.22756
0.85,0.1,-0.217
0.86,0.1,-0.20596
0.87,0.1,-0.19444
0.88,0.1,-0.18244
0.89,0.1,-0.16996
0.9,0.1,-0.157
0.91,0.1,-0.14356
0.92,0.1,-0.12964
0.93,0.1,-0.11524
0.94,0.1,-0.10036
0.95,0.1,-0.085
0.96,0.1,-0.06916
0.97,0.1,-0.05284
0.98,0.1,-0.03604
0.99,0.1,-0.01876
1,0.1,-0.001
0.01,0.11,0.62683
0.02,0.11,0.59755
0.03,0.11,0.56875
0.04,0.11,0.54043
0.05,0.11,0.51259
0.06,0.11,0.48523
0.07,0.11,0.45835
0.08,0.11,0.43195
0.09,0.11,0.40603
0.1,0.11,0.38059
0.11,0.11,0.35563
0.12,0.11,0.33115
0.13,0.11,0.30715
0.14,0.11,0.28363
0.15,0.11,0.26059
